"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"2687","rna-XM_069279895.1","NC_091142.1","LOC138331983","XM_022480626.1","LOC111132799","dynein light chain 2, cytoplasmic","GO:0005856;GO:0008150;GO:0032991",72.4720591451543,0.217983390596638,0.474634607368319,0.459265690307073,0.646043382720194,0.932033057180988,62.238963685523,71.3388150801533,133.369973985958,37.4259730492896,92.6901897682149,116.199315211767,0,24.4075088039882,64.8622179704604,67.7078000521204,25.904665938395,64.3618984850168,100.825923392218,94.4648333002184,91.8804675061004,68.6972066378617,150.736671292414,49.2948683753853,47.3653631254324,85.6685272425692
"2692","rna-XM_069279928.1","NC_091142.1","LOC138332012","XM_022430415.1","LOC111099067","pre-rRNA processing protein FTSJ3-like","GO:0005634;GO:0008168;GO:0034641;GO:0042254",252.134123601312,-0.10094446837017,0.219633333922814,-0.45960449885829,0.64580012935806,0.932033057180988,273.616576202394,347.44645122371,176.860182894422,209.037751909447,145.656012492909,174.779135277204,255.97204862378,245.051388392042,320.805024016061,460.969542820601,177.242451157439,386.171390910101,230.891364568179,143.824836285918,263.19925587685,254.902793051013,176.95174456066,274.521422159473,201.741361460175,323.041738143855
"2711","rna-XM_069280085.1","NC_091142.1","LOC138332115","XM_022482667.1",NA,NA,NA,200.650518576383,0.11077388818412,0.232744490301713,0.475946339440822,0.634112607564193,0.932033057180988,216.074892795023,252.328031116839,90.8462141643481,160.657835528658,84.2638088801954,232.398630423535,214.756210286053,293.866406000018,143.748699285885,241.151068678785,154.064592159928,276.18586818254,285.337363199977,130.208283738139,178.01840579307,209.707262368209,143.24665035863,230.326022926369,194.724270626777,281.09985501468
"2790","rna-XM_069281078.1","NC_091134.1","LOC138332981","XM_022437322.1",NA,NA,NA,139.802098240485,-0.251380169348586,0.51999711735492,-0.483426082489239,0.628793232316996,0.932033057180988,196.111451612875,71.3388150801533,199.088511892082,103.149633038286,290.10825628753,69.1433941755971,58.5698755325599,207.95197500998,279.608750440228,44.520197294545,92.7114359900452,187.382742424732,162.329736661471,0,137.820701259151,101.23798872948,157.290439609476,196.329561977828,130.693316772026,110.655181021652
"2946","rna-XM_069282611.1","NC_091143.1","LOC138333935","XM_022479609.1","LOC111131866","synaptotagmin-4-like","GO:0005575;GO:0016192",75.819937926492,-0.688177840836461,1.4525636374771,-0.473767773804203,0.635665517544526,0.932033057180988,136.221128066428,0,187.491122849825,146.965406364284,156.489930777506,133.485163755667,0,125.942745428579,0,49.1577178460601,0,145.832656060987,0,108.081385847998,124.421466414511,48.811173137428,0,0,153.498861980568,0
"3047","rna-XM_069284256.1","NC_091144.1","LOC138335255","XM_022483909.1","LOC111134659","poly(U)-binding-splicing factor PUF60-like","GO:0003674",118.452644354889,0.611446187244929,1.333219960095,0.458623637168889,0.646504459510119,0.932033057180988,0,0,175.893733807568,194.432494134114,0,0,212.586955636699,165.97105986712,0,188.283334391513,0,323.438907576603,98.8094049243736,177.866217655366,214.387757514234,153.664804321533,0,175.081773884989,79.8194082298953,208.817035153763
"3069","rna-XM_069284452.1","NC_091144.1","LOC138335391","XM_022481151.1","LOC111133074","39S ribosomal protein L35, mitochondrial-like","GO:0003735;GO:0005840;GO:0006412;GO:0042254",125.333658963737,-0.0901013086381616,0.19699213553939,-0.457385308258387,0.647394122426397,0.932033057180988,176.148010430726,165.136146018873,83.1146214695099,137.837120254701,119.173101130562,148.850362461355,86.7701859741628,88.8433320465172,144.625215744945,141.908128876362,141.793960925952,90.4325409093274,91.7515902869183,139.569663614737,94.751732115666,120.220111616258,226.573133246983,97.7398252270571,106.133498855135,105.300898068991
"3169","rna-XM_069285567.1","NC_091134.1","LOC138336199","XM_022436736.1","LOC111103452","alpha-taxilin-like","GO:0003674",113.746411290053,-0.409028674548629,0.882770555352803,-0.463346531064529,0.643115997897623,0.932033057180988,63.4132837550612,317.061400356237,0,46.5542591588724,116.765563733985,167.09653592436,39.0465836883733,89.8196323986767,113.947139677836,344.10402492242,0,30.9588878788688,0,102.97517864258,80.3954090678379,116.604469161634,459.700034811028,37.3961070433958,99.1164080217381,49.9733075581654
"3230","rna-XM_069286398.1","NC_091145.1","LOC138336808","XM_022445895.1",NA,NA,NA,149.29635554737,0.0960084817006704,0.199140100600942,0.482115261622079,0.629724068838792,0.932033057180988,120.954967162432,118.898025133589,168.162141112729,131.447319977993,136.025862906601,149.81068738046,213.671582961376,179.639264797353,103.428942169113,121.503038449696,126.796522751091,140.129703030669,173.420588234615,73.1889699443134,194.288905247275,169.935195367342,92.689009055584,238.825138163505,139.464680313773,193.646566787891
"3250","rna-XM_069286620.1","NC_091145.1","LOC138336971","XM_022441030.1","LOC111106378","uncharacterized","GO:0003674",218.815154118036,-0.447933957222426,0.953369069424348,-0.469843182024871,0.638467060397963,0.932033057180988,0,282.713081984311,293.800522403849,219.991695240946,262.421576226894,268.890977349544,379.619563636962,278.245600365466,243.671575618757,295.873811186663,0,272.112330303742,268.1969562233,0,406.762486355132,103.045809956793,0,230.326022926369,285.069315106769,285.561757475231
"71","rna-XM_069245567.1","NC_091145.1","LOC138305153","XM_022446310.1",NA,NA,NA,347.542226006115,0.0889900200302677,0.198049175796667,0.44933294810392,0.65319149312393,0.932438172656891,331.158259609764,266.860011966499,379.814491133923,460.978448533933,156.489930777506,314.026248547503,318.880433455048,401.259444737567,475.94843726973,261.556159105452,340.850867610461,454.606827273916,314.57688098372,165.951734176059,389.534898697738,291.059217597256,448.465003410351,319.566732916291,416.63976823297,442.620724086608
"477","rna-XM_069252128.1","NC_091149.1","LOC138310803","XM_022441325.1",NA,NA,NA,68.7350538107052,-0.411781435073413,0.91470678176984,-0.450178618197919,0.652581652399802,0.932438172656891,159.707529457191,133.43000598325,54.1211488638669,115.929233591702,146.859781191198,0,74.8392854027154,38.0757137342217,0,62.1427753903023,0,89.6178333335677,52.4294801639533,0,53.5969393785586,42.4837988418355,23.4063154180768,119.837524843609,136.833271251249,71.3904393688077
"1999","rna-XM_069270440.1","NC_091139.1","LOC138325062","XM_022457202.1","LOC111117953","syntenin-1-like","GO:0003674;GO:0007010;GO:0007165;GO:0007267",264.673054983553,0.101044029123423,0.22390674717872,0.451277285729897,0.651789713569869,0.932438172656891,279.488176550085,401.6111071179,167.195692025875,179.827236358782,387.613520848899,146.929712623144,133.409160935275,377.828236285738,223.51169706037,257.84614266424,280.861114911019,217.526922727842,247.023512310934,261.267602010514,442.174749873108,300.098323733817,182.569260260999,228.626199878942,320.154769273756,257.897962219818
"2011","rna-XM_069270581.1","NC_091139.1","LOC138325133","XM_022462318.1",NA,NA,NA,150.372171013049,-0.416097653554313,0.927891068925051,-0.448433730520067,0.653840202963501,0.932438172656891,240.735614255325,112.292579292834,227.11553541087,194.432494134114,0,194.94595857842,84.6009313248088,244.075088039882,209.487433715406,211.470937149089,0,126.279674242754,0,156.590354299461,210.55940470148,0,213.46559661286,139.385489889021,292.086405940166,149.919922674496
"2116","rna-XM_069271565.1","NC_091139.1","LOC138325725","XM_022460530.1","LOC111119946","WD repeat-containing protein 78-like","GO:0003674",117.986611774903,0.264682535558382,0.588560720321704,0.449711518997917,0.65291846443394,0.932438172656891,146.790008692271,0,198.122062805227,143.31409192045,0,118.119965049978,63.9930121559451,121.061243667782,176.179808271115,103.880460353938,149.974381748603,133.612042424592,132.081959643805,86.8055224920926,165.576259151618,165.415642299062,104.860293072984,122.38725941475,102.624953438437,124.933268895413
"2270","rna-XM_069273786.1","NC_091140.1","LOC138327588","XM_022467499.1",NA,NA,NA,372.500342233219,-0.0679043021842196,0.151220793044122,-0.4490407755262,0.653402242339203,0.932438172656891,349.947380722375,233.832782762725,543.144386812379,437.244904649017,345.481616408801,469.598885442597,444.697203117584,439.335158471788,321.681540475121,226.311002913937,374.935954371507,364.174286364589,385.155027358272,367.646918790039,388.57781049455,402.240223076953,322.070900152736,402.008150716504,249.983860939782,381.938850623121
"2419","rna-XM_069276125.1","NC_091141.1","LOC138329266","XM_022474413.1",NA,NA,NA,260.407364329403,-0.435551237760701,0.964193352819299,-0.451726032426122,0.65146636194784,0.932438172656891,329.983939540226,0,342.122976746587,329.53112855594,304.553480666992,339.955021363352,267.902949195228,328.036918325602,511.009095632141,241.151068678785,0,328.327153031162,265.172178521533,0,377.092752056287,124.739664684538,0,338.264786437989,441.199586149861,339.104587001837
"2771","rna-XM_069280840.1","NC_091143.1","LOC138332867","XM_022477335.1","LOC111130353","tubulin polyglutamylase ttll6-like","GO:0006464;GO:0043167",467.999016738481,0.229267798340999,0.511027310349344,0.448640989821599,0.65369065959547,0.932438172656891,531.966991500791,0,782.823760352361,449.111676591475,556.141138609289,175.739460196309,552.075308260611,378.804536637898,589.019060488505,293.091298855754,394.023602957692,580.071793940911,462.79098837028,108.932420382234,715.901975985032,624.602234036348,409.142393507982,600.887447265473,609.609766151398,545.244480679269
"2897","rna-XM_069282158.1","NC_091143.1","LOC138333655","XM_022479508.1","LOC111131801","peptidyl-prolyl cis-trans isomerase-like","GO:0006464;GO:0016853",579.417543212743,-0.105800578354102,0.235233832734555,-0.449767693380616,0.65287795492968,0.932438172656891,483.819868649726,692.250724111118,311.196605967235,989.506214278778,438.171806177016,698.156216189709,532.552016416424,793.732186305698,679.300255771714,387.696718106662,497.642266711272,654.210183335044,703.764945277681,371.90209146122,336.895047522368,411.279329213514,479.361339762212,358.662663007114,847.313718132734,920.936667857619
"3080","rna-XM_069284592.1","NC_091144.1","LOC138335486","XM_022486813.1",NA,NA,NA,144.9464880065,0.287648877467275,0.636037271146761,0.452251606181271,0.651087734693024,0.932438172656891,143.267048483657,0,158.497650244182,205.386437465614,69.8185845007333,117.159640130873,121.478260363828,188.425967966789,165.661610762392,135.415600104241,188.149678920974,203.676893939926,139.139774281261,0,252.671285641776,53.3307262057084,154.481681759307,203.128854167536,236.826815627162,162.413249564038
"3247","rna-XM_069286567.1","NC_091145.1","LOC138336934","XM_022443597.1","LOC111108074","protein BRICK1-like","GO:0003674;GO:0005737;GO:0007010;GO:0032991",74.2140633940543,0.329908879922164,0.730020935539539,0.451917012048891,0.651328768399485,0.932438172656891,0,72.6599042483043,57.0204961244312,83.0674035972037,0,137.326463432089,95.4472045715791,82.0092295814005,58.7266027570385,71.4178164933325,0,82.2854651517303,93.7681087547627,111.485523984942,73.695791645518,99.4301675021682,23.4063154180768,105.389028940479,115.781998751057,121.363746926973
"336","rna-XM_069249957.1","NC_091148.1","LOC138308909","XM_022438659.1","LOC111104626","uncharacterized","GO:0003674",88.9439424078562,0.395718118321281,0.88379489490996,0.447748816609307,0.654334486290717,0.932717557749558,75.1564844504429,0,134.336423072813,52.9440594355804,0,126.762889321928,75.9239127273925,62.4832225382099,121.835787809378,118.720526118787,0,148.276778788266,0,120.846903861541,151.21993610379,113.892737320665,52.4301465364919,139.385489889021,154.375998334743,130.287551848074
"1245","rna-XM_069262379.1","NC_091136.1","LOC138319311","XM_022433377.1","LOC111101087","peptidoglycan-recognition protein SC2-like","GO:0002376;GO:0005618;GO:0006950;GO:0009056;GO:0009058;GO:0016810;GO:0043167;GO:0071554",67.566082985709,-0.520162667709393,1.16668474396698,-0.44584680685952,0.655707908344131,0.933893124095084,62.238963685523,107.00822262023,134.336423072813,128.708834145118,0,0,0,86.8907313421982,244.548092077817,32.4626438606057,0,73.3236818183735,0,64.6786246019514,90.9233793029119,33.4446927052748,116.095324473661,0,104.379226146786,72.2828198609178
"1809","rna-XM_069268363.1","NC_091138.1","LOC138323626","XM_022457554.1","LOC111118216","protein Gawky-like","GO:0003674;GO:0006412",526.878138188599,0.0541134594323348,0.121390700554834,0.445779282803388,0.655756688224155,0.933893124095084,462.682107398039,595.811214836095,680.380157145756,257.417668290236,568.178825592174,484.00375922918,554.244562909965,560.39640213957,498.737865205297,510.127260666661,488.098442418179,547.483490910522,547.484764019743,531.896583897626,555.111157849357,493.535195056217,532.727738915427,588.13877440977,591.18990271373,489.916890168443
"1824","rna-XM_069268535.1","NC_091138.1","LOC138323731","XM_022462162.1","LOC111121060","agrin-like","GO:0003674",87.3210559314464,0.445733547928073,1.00339417407322,0.444225768342507,0.65687936375263,0.935065979549509,19.9634411821489,327.630113701445,0,0,146.859781191198,15.3651987056882,49.8928569351436,0,63.9857015114001,115.938013787877,192.2398893323,97.7649090911647,53.4377393978755,101.273109574108,106.236790553929,98.5262568885121,0,134.286020746739,209.635588647747,13.3857073816514
"1820","rna-XM_069268504.1","NC_091138.1","LOC138323707","XM_022457357.1","LOC111118063","PDZ and LIM domain protein 7-like","GO:0003674",83.9569153988891,-0.405018929686329,0.915426442039706,-0.442437437992164,0.658172692739757,0.936054521157634,48.147122851065,52.8435667260395,111.141644988298,0,195.010529122738,132.524838836561,108.462732467704,51.7439186644551,95.54029403757,161.385715192725,0,35.0324257576674,0,83.4013843551478,158.876641729299,154.568714935189,0,70.5426564682238,131.570453126201,88.3456687188995
"768","rna-XM_069257209.1","NC_091135.1","LOC138315890","XM_022483785.1",NA,NA,NA,110.212348997319,0.337524811253887,0.765664317823724,0.440826094930538,0.659338900533385,0.936434985491759,69.2848841027521,0,207.786553673775,102.236804427328,0,135.405813593878,144.255434182046,127.895346132898,186.698005779839,0,80.4408047560687,93.6913712123662,109.900256497518,49.3600029856997,182.803846809012,127.451396525507,145.119155592076,148.73451664987,126.307635001153,166.875152024588
"1050","rna-XM_069260404.1","NC_091136.1","LOC138318214","XM_022483710.1","LOC111134566","interferon-induced protein 44-like","GO:0043167",89.5142359734982,-0.663213463488599,1.50395773296868,-0.440978791458103,0.659228351005567,0.936434985491759,0,0,0,361.48012993948,187.787916933007,209.350832365002,193.063663792512,38.0757137342217,0,107.59047679515,95.4382429309289,255.818178788548,29.2395177837432,141.27173268321,0,0,0,78.1918601816457,92.9764535425154,0
"2296","rna-XM_069274158.1","NC_091140.1","LOC138327781","XM_022468515.1","LOC111125061","arachidonate 5-lipoxygenase-like","GO:0006520;GO:0006950;GO:0016491;GO:0034641;GO:0043167",311.25394716441,0.088734327218274,0.201180347083048,0.441068566114184,0.659163359250699,0.936434985491759,260.699055437474,346.125362055559,367.250653004811,207.21209468753,245.568814450855,176.699785115415,251.633539325072,435.42995706315,394.432406577124,329.263959157572,594.443913112643,277.81528333406,411.369767440249,286.7986380376,307.225313223523,263.941899187574,303.345847818275,198.029385025255,242.966770106385,324.826499128075
